continente,pais,UF,via_de_acesso,ano,mes,data,total_chegadas
Europa,Espanha,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1261
América do Norte,Estados Unidos,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,9653
Europa,Estônia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,8
África,Etiópia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
Ásia,Filipinas,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,73
Europa,Finlândia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,53
Europa,França,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,2617
África,Gabão,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
África,Gana,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,7
Ásia,Geórgia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,5
América Central e Caribe,Granada,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,2
Europa,Grécia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,159
América Central e Caribe,Guatemala,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,262
América do Sul,Guiana,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,18
América Central e Caribe,Haiti,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,14
Europa,Holanda,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,814
América Central e Caribe,Honduras,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,96
Europa,Hungria,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,155
Ásia,Índia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,186
Ásia,Indonésia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,27
Ásia,Irã,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,11
Europa,Irlanda,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,322
Europa,Islândia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,4
Ásia,Israel,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,267
Europa,Itália,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,959
América Central e Caribe,Jamaica,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,11
Ásia,Japão,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,150
Ásia,Jordânia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,6
Europa,Letônia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,14
Ásia,Líbano,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,9
África,Líbia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Lituânia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,25
Europa,Luxemburgo,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,25
Europa,Macedônia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,4
África,Madagascar,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,2
Ásia,Malásia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,67
Europa,Malta,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,13
África,Marrocos,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,26
África,Maurício,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
América do Norte,México,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1518
África,Moçambique,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,5
Europa,Mônaco,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Montenegro,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
Ásia,Nepal,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,3
América Central e Caribe,Nicarágua,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,81
África,Nigéria,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,3
Europa,Noruega,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,381
Oceania,Nova Zelândia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,91
América Central e Caribe,Panamá,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,353
Ásia,Paquistão,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,5
América do Sul,Paraguai,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,72
América do Sul,Peru,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1644
Europa,Polônia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,383
América Central e Caribe,Porto Rico,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Portugal,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1781
África,Quênia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,6
Europa,Reino Unido,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,2735
Ásia,República da Coreia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,68
África,República Democrática do Congo,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,2
América Central e Caribe,República Dominicana,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,584
Europa,República Tcheca,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,75
Europa,Romênia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,101
Europa,Rússia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,203
América Central e Caribe,Santa Lúcia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
América Central e Caribe,São Cristóvão e Nevis,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,3
África,Senegal,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,2
África,Serra Leoa,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,2
Europa,Sérvia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,38
Ásia,Síria,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
África,Somália,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
Ásia,Sri Lanka,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,5
África,Sudão,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Suécia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,229
Europa,Suíça,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,814
América do Sul,Suriname,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,5
Ásia,Tadjiquistão,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
Ásia,Tailândia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,24
Ásia,Taiwan,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,9
África,Tanzânia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,7
África,Togo,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,3
Oceania,Tonga,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
América Central e Caribe,Trinidad e Tobago,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,45
África,Tunísia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,7
Europa,Turquia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,32
Europa,Ucrânia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,82
África,Uganda,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,6
América do Sul,Uruguai,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1779
Ásia,Uzbequistão,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
América do Sul,Venezuela,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,61
Ásia,Vietnã,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,37
África,Zâmbia,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
África,Zimbábue,Rio de Janeiro (RJ) - Brasil,Aérea,2023,9,01/09/2023,1
África,África do Sul,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Alemanha,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,38
América do Sul,Argentina,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,537
Ásia,Armênia,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,1
Oceania,Austrália,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,3
Europa,Áustria,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,9
Europa,Bélgica,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,14
Europa,Bielorússia,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,7
América do Norte,Canadá,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,3
América do Sul,Chile,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,2
Ásia,China,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,2
Europa,Dinamarca,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,3
Europa,Espanha,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,62
América do Norte,Estados Unidos,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,1
Ásia,Filipinas,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Finlândia,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,França,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,52
África,Guiné-Bissau,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Holanda,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,21
Europa,Irlanda,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,3
Ásia,Israel,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Itália,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,122
Europa,Lituânia,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,3
Europa,Luxemburgo,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,1
Ásia,Malásia,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Noruega,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,39
América do Sul,Paraguai,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,1
América do Sul,Peru,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Polônia,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,2
Europa,Portugal,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,434
Europa,Reino Unido,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,21
Europa,República Tcheca,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,1
África,Ruanda,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Rússia,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Sérvia,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Suécia,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,3
Europa,Suíça,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,90
América do Sul,Uruguai,Rio Grande do Norte (RN) - Brasil,Aérea,2023,9,01/09/2023,4
África,África do Sul,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Alemanha,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,53
Europa,Andorra,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,1
América do Sul,Argentina,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,461
Oceania,Austrália,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,119
Europa,Áustria,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,2
Europa,Bélgica,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,2
América Central e Caribe,Belize,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,30
América do Sul,Bolívia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,6
Ásia,Butão,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,3
América do Norte,Canadá,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,8
América do Sul,Chile,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,723
Ásia,China,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,11
América do Sul,Colômbia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,146
América Central e Caribe,Costa Rica,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,4
América Central e Caribe,Cuba,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,15
Europa,Dinamarca,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,1
América Central e Caribe,El Salvador,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,2
América do Sul,Equador,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,52
Europa,Eslováquia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,7
Europa,Eslovênia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Espanha,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,45
América do Norte,Estados Unidos,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,288
Europa,Finlândia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,3
Europa,França,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,11
América Central e Caribe,Guatemala,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,21
América do Sul,Guiana,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,3
Europa,Holanda,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,8
América Central e Caribe,Honduras,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,4
Europa,Hungria,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,1
Ásia,Índia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,2
Ásia,Indonésia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Irlanda,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,4
Ásia,Israel,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,10
Europa,Itália,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,36
Ásia,Japão,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,5
Ásia,Jordânia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Letônia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Luxemburgo,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,2
América do Norte,México,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,41
África,Moçambique,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,1
América Central e Caribe,Nicarágua,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,2
Oceania,Nova Zelândia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,8
América Central e Caribe,Panamá,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,8
América do Sul,Paraguai,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,10
América do Sul,Peru,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,144
Europa,Polônia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,6
Europa,Portugal,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,153
Europa,Reino Unido,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,41
Ásia,República da Coreia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,1
América Central e Caribe,República Dominicana,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,24
Europa,Romênia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Rússia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,9
Europa,Suécia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,1
Europa,Suíça,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,10
Ásia,Taiwan,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,4
Europa,Ucrânia,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,2
América do Sul,Uruguai,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,968
América do Sul,Venezuela,Rio Grande do Sul (RS) - Brasil,Aérea,2023,9,01/09/2023,3
América do Sul,Argentina,Roraima (RR) - Brasil,Aérea,2023,9,01/09/2023,1
América do Sul,Paraguai,Roraima (RR) - Brasil,Aérea,2023,9,01/09/2023,3
