Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Aérea;Rio Grande do Sul;China;Janeiro;2026;2
Aérea;Rio Grande do Sul;China;Janeiro;2026;20
Aérea;Distrito Federal;China;Janeiro;2026;11
Terrestre;Amazonas;China;Janeiro;2026;2
Terrestre;Roraima;China;Janeiro;2026;8
Terrestre;Roraima;China;Janeiro;2026;4
Terrestre;Paraná;China;Janeiro;2026;90
Terrestre;Paraná;China;Janeiro;2026;1126
Terrestre;Santa Catarina;China;Janeiro;2026;3
Terrestre;Rio Grande do Sul;China;Janeiro;2026;1
Terrestre;Rio Grande do Sul;China;Janeiro;2026;4
Terrestre;Rio Grande do Sul;China;Janeiro;2026;6
Terrestre;Mato Grosso do Sul;China;Janeiro;2026;5
Marítima;Rio de Janeiro;China;Janeiro;2026;1
Marítima;Rio de Janeiro;China;Janeiro;2026;11
Marítima;São Paulo;China;Janeiro;2026;3
Marítima;Santa Catarina;China;Janeiro;2026;3
Marítima;Santa Catarina;China;Janeiro;2026;4
Fluvial;Pará;China;Janeiro;2026;21
Fluvial;Pará;China;Janeiro;2026;15
Fluvial;Amapá;China;Janeiro;2026;2
Fluvial;Amapá;China;Janeiro;2026;1
Fluvial;Rio Grande do Sul;China;Janeiro;2026;4
Aérea;Amazonas;China, Hong Kong;Janeiro;2026;1
Aérea;Pará;China, Hong Kong;Janeiro;2026;1
Aérea;Ceará;China, Hong Kong;Janeiro;2026;2
Aérea;Pernambuco;China, Hong Kong;Janeiro;2026;2
Aérea;Rio de Janeiro;China, Hong Kong;Janeiro;2026;54
Aérea;São Paulo;China, Hong Kong;Janeiro;2026;6
Aérea;São Paulo;China, Hong Kong;Janeiro;2026;193
Aérea;Santa Catarina;China, Hong Kong;Janeiro;2026;2
Terrestre;Paraná;China, Hong Kong;Janeiro;2026;76
Marítima;Santa Catarina;China, Hong Kong;Janeiro;2026;1
Fluvial;Pará;China, Hong Kong;Janeiro;2026;5
Aérea;Minas Gerais;China, Macao;Janeiro;2026;2
Aérea;Rio de Janeiro;China, Macao;Janeiro;2026;7
Aérea;São Paulo;China, Macao;Janeiro;2026;11
Terrestre;Paraná;China, Macao;Janeiro;2026;3
Aérea;Rio de Janeiro;Chipre;Janeiro;2026;17
Aérea;São Paulo;Chipre;Janeiro;2026;2
Aérea;São Paulo;Chipre;Janeiro;2026;23
Aérea;Santa Catarina;Chipre;Janeiro;2026;1
Terrestre;Paraná;Chipre;Janeiro;2026;11
Marítima;Santa Catarina;Chipre;Janeiro;2026;1
Aérea;Ceará;Cingapura;Janeiro;2026;1
Aérea;Bahia;Cingapura;Janeiro;2026;3
Aérea;Rio de Janeiro;Cingapura;Janeiro;2026;86
Aérea;São Paulo;Cingapura;Janeiro;2026;1
Aérea;São Paulo;Cingapura;Janeiro;2026;218
Aérea;Santa Catarina;Cingapura;Janeiro;2026;2
Terrestre;Paraná;Cingapura;Janeiro;2026;2
Terrestre;Paraná;Cingapura;Janeiro;2026;102
Aérea;Amazonas;Colômbia;Janeiro;2026;163
Aérea;Pará;Colômbia;Janeiro;2026;234
Aérea;Ceará;Colômbia;Janeiro;2026;8
Aérea;Rio Grande do Norte;Colômbia;Janeiro;2026;2
Aérea;Pernambuco;Colômbia;Janeiro;2026;9
Aérea;Alagoas;Colômbia;Janeiro;2026;6
Aérea;Bahia;Colômbia;Janeiro;2026;80
Aérea;Minas Gerais;Colômbia;Janeiro;2026;85
Aérea;Rio de Janeiro;Colômbia;Janeiro;2026;5674
Aérea;São Paulo;Colômbia;Janeiro;2026;22
Aérea;São Paulo;Colômbia;Janeiro;2026;5282
Aérea;Paraná;Colômbia;Janeiro;2026;38
Aérea;Paraná;Colômbia;Janeiro;2026;66
Aérea;Santa Catarina;Colômbia;Janeiro;2026;377
Aérea;Rio Grande do Sul;Colômbia;Janeiro;2026;102
Aérea;Distrito Federal;Colômbia;Janeiro;2026;379
Terrestre;Rondônia;Colômbia;Janeiro;2026;5
Terrestre;Acre;Colômbia;Janeiro;2026;15
Terrestre;Acre;Colômbia;Janeiro;2026;6
Terrestre;Amazonas;Colômbia;Janeiro;2026;387
Terrestre;Roraima;Colômbia;Janeiro;2026;4
Terrestre;Roraima;Colômbia;Janeiro;2026;34
Terrestre;Amapá;Colômbia;Janeiro;2026;5
Terrestre;Paraná;Colômbia;Janeiro;2026;141
Terrestre;Paraná;Colômbia;Janeiro;2026;1112
Terrestre;Paraná;Colômbia;Janeiro;2026;3
Terrestre;Santa Catarina;Colômbia;Janeiro;2026;24
Terrestre;Rio Grande do Sul;Colômbia;Janeiro;2026;58
Terrestre;Rio Grande do Sul;Colômbia;Janeiro;2026;37
Terrestre;Rio Grande do Sul;Colômbia;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Colômbia;Janeiro;2026;44
Terrestre;Rio Grande do Sul;Colômbia;Janeiro;2026;24
Terrestre;Rio Grande do Sul;Colômbia;Janeiro;2026;82
Terrestre;Mato Grosso do Sul;Colômbia;Janeiro;2026;34
Terrestre;Mato Grosso do Sul;Colômbia;Janeiro;2026;1
Terrestre;Mato Grosso;Colômbia;Janeiro;2026;1
Marítima;Rio de Janeiro;Colômbia;Janeiro;2026;44
Marítima;São Paulo;Colômbia;Janeiro;2026;3
Marítima;Santa Catarina;Colômbia;Janeiro;2026;27
Marítima;Santa Catarina;Colômbia;Janeiro;2026;43
Fluvial;Amazonas;Colômbia;Janeiro;2026;1
Fluvial;Pará;Colômbia;Janeiro;2026;1
Fluvial;Amapá;Colômbia;Janeiro;2026;1
Fluvial;Rio Grande do Sul;Colômbia;Janeiro;2026;12
Fluvial;Rio Grande do Sul;Colômbia;Janeiro;2026;9
Aérea;São Paulo;Congo;Janeiro;2026;116
Aérea;Amazonas;Costa Rica;Janeiro;2026;9
Aérea;Bahia;Costa Rica;Janeiro;2026;5
Aérea;Minas Gerais;Costa Rica;Janeiro;2026;4
Aérea;Rio de Janeiro;Costa Rica;Janeiro;2026;1098
Aérea;São Paulo;Costa Rica;Janeiro;2026;2
Aérea;São Paulo;Costa Rica;Janeiro;2026;679
Aérea;São Paulo;Costa Rica;Janeiro;2026;1
Aérea;Paraná;Costa Rica;Janeiro;2026;1
Aérea;Paraná;Costa Rica;Janeiro;2026;6
Aérea;Santa Catarina;Costa Rica;Janeiro;2026;22
Aérea;Rio Grande do Sul;Costa Rica;Janeiro;2026;26
Aérea;Distrito Federal;Costa Rica;Janeiro;2026;10
Terrestre;Roraima;Costa Rica;Janeiro;2026;3
Terrestre;Paraná;Costa Rica;Janeiro;2026;35
Terrestre;Paraná;Costa Rica;Janeiro;2026;223
Terrestre;Santa Catarina;Costa Rica;Janeiro;2026;1
Terrestre;Santa Catarina;Costa Rica;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Costa Rica;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Costa Rica;Janeiro;2026;3
Terrestre;Rio Grande do Sul;Costa Rica;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Costa Rica;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Costa Rica;Janeiro;2026;3
Marítima;Rio de Janeiro;Costa Rica;Janeiro;2026;10
Marítima;Santa Catarina;Costa Rica;Janeiro;2026;29
Aérea;Bahia;Costa do Marfim;Janeiro;2026;1
Aérea;Rio de Janeiro;Costa do Marfim;Janeiro;2026;4
Aérea;São Paulo;Costa do Marfim;Janeiro;2026;5
Terrestre;Paraná;Costa do Marfim;Janeiro;2026;1
Aérea;Amazonas;Croácia;Janeiro;2026;1
Aérea;Pará;Croácia;Janeiro;2026;1
Aérea;Ceará;Croácia;Janeiro;2026;11
Aérea;Pernambuco;Croácia;Janeiro;2026;5
Aérea;Bahia;Croácia;Janeiro;2026;5
Aérea;Minas Gerais;Croácia;Janeiro;2026;2
Aérea;Rio de Janeiro;Croácia;Janeiro;2026;128
Aérea;São Paulo;Croácia;Janeiro;2026;2
Aérea;São Paulo;Croácia;Janeiro;2026;483
Aérea;Santa Catarina;Croácia;Janeiro;2026;4
Aérea;Rio Grande do Sul;Croácia;Janeiro;2026;1
Aérea;Distrito Federal;Croácia;Janeiro;2026;4
Terrestre;Amazonas;Croácia;Janeiro;2026;3
Terrestre;Paraná;Croácia;Janeiro;2026;8
Terrestre;Paraná;Croácia;Janeiro;2026;20
Terrestre;Rio Grande do Sul;Croácia;Janeiro;2026;1
Terrestre;Mato Grosso do Sul;Croácia;Janeiro;2026;1
Marítima;Rio de Janeiro;Croácia;Janeiro;2026;1
Marítima;Rio de Janeiro;Croácia;Janeiro;2026;8
Marítima;São Paulo;Croácia;Janeiro;2026;4
Marítima;Santa Catarina;Croácia;Janeiro;2026;1
Fluvial;Pará;Croácia;Janeiro;2026;1
Aérea;Amazonas;Cuba;Janeiro;2026;2
Aérea;Pará;Cuba;Janeiro;2026;4
Aérea;Ceará;Cuba;Janeiro;2026;7
Aérea;Rio Grande do Norte;Cuba;Janeiro;2026;2
Aérea;Bahia;Cuba;Janeiro;2026;3
Aérea;Minas Gerais;Cuba;Janeiro;2026;5
Aérea;Rio de Janeiro;Cuba;Janeiro;2026;57
Aérea;São Paulo;Cuba;Janeiro;2026;136
Aérea;Paraná;Cuba;Janeiro;2026;3
Aérea;Santa Catarina;Cuba;Janeiro;2026;28
Aérea;Rio Grande do Sul;Cuba;Janeiro;2026;13
Aérea;Distrito Federal;Cuba;Janeiro;2026;22
Terrestre;Roraima;Cuba;Janeiro;2026;3
Terrestre;Roraima;Cuba;Janeiro;2026;1
Terrestre;Paraná;Cuba;Janeiro;2026;5
Terrestre;Rio Grande do Sul;Cuba;Janeiro;2026;23
Terrestre;Rio Grande do Sul;Cuba;Janeiro;2026;10
Terrestre;Rio Grande do Sul;Cuba;Janeiro;2026;13
Terrestre;Rio Grande do Sul;Cuba;Janeiro;2026;5
Terrestre;Mato Grosso do Sul;Cuba;Janeiro;2026;13
Marítima;Rio de Janeiro;Cuba;Janeiro;2026;1
Marítima;Santa Catarina;Cuba;Janeiro;2026;1
Marítima;Rio Grande do Sul;Cuba;Janeiro;2026;1
Aérea;Amazonas;Dinamarca;Janeiro;2026;10
Aérea;Pará;Dinamarca;Janeiro;2026;6
Aérea;Ceará;Dinamarca;Janeiro;2026;38
Aérea;Rio Grande do Norte;Dinamarca;Janeiro;2026;10
Aérea;Pernambuco;Dinamarca;Janeiro;2026;12
Aérea;Bahia;Dinamarca;Janeiro;2026;61
Aérea;Minas Gerais;Dinamarca;Janeiro;2026;3
Aérea;Rio de Janeiro;Dinamarca;Janeiro;2026;621
Aérea;São Paulo;Dinamarca;Janeiro;2026;24
Aérea;São Paulo;Dinamarca;Janeiro;2026;546
Aérea;Paraná;Dinamarca;Janeiro;2026;2
Aérea;Paraná;Dinamarca;Janeiro;2026;2
Aérea;Santa Catarina;Dinamarca;Janeiro;2026;16
Aérea;Rio Grande do Sul;Dinamarca;Janeiro;2026;6
Aérea;Distrito Federal;Dinamarca;Janeiro;2026;5
Terrestre;Acre;Dinamarca;Janeiro;2026;1
Terrestre;Amazonas;Dinamarca;Janeiro;2026;1
Terrestre;Roraima;Dinamarca;Janeiro;2026;2
Terrestre;Paraná;Dinamarca;Janeiro;2026;10
Terrestre;Paraná;Dinamarca;Janeiro;2026;206
Terrestre;Rio Grande do Sul;Dinamarca;Janeiro;2026;5
Terrestre;Rio Grande do Sul;Dinamarca;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Dinamarca;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Dinamarca;Janeiro;2026;1
Terrestre;Mato Grosso do Sul;Dinamarca;Janeiro;2026;1
Marítima;Ceará;Dinamarca;Janeiro;2026;1
Marítima;Pernambuco;Dinamarca;Janeiro;2026;2
Marítima;Santa Catarina;Dinamarca;Janeiro;2026;1
Fluvial;Pará;Dinamarca;Janeiro;2026;6
Aérea;Rio de Janeiro;Dominica;Janeiro;2026;1
Aérea;São Paulo;Dominica;Janeiro;2026;12
Aérea;Distrito Federal;Dominica;Janeiro;2026;1
Terrestre;Paraná;Dominica;Janeiro;2026;1
Marítima;Rio de Janeiro;Dominica;Janeiro;2026;2
Aérea;Rio de Janeiro;Egito;Janeiro;2026;66
Aérea;São Paulo;Egito;Janeiro;2026;107
Terrestre;Roraima;Egito;Janeiro;2026;1
Marítima;Santa Catarina;Egito;Janeiro;2026;1
Marítima;Santa Catarina;Egito;Janeiro;2026;1
Aérea;Amazonas;El Salvador;Janeiro;2026;1
Aérea;Pará;El Salvador;Janeiro;2026;3
Aérea;Ceará;El Salvador;Janeiro;2026;1
Aérea;Bahia;El Salvador;Janeiro;2026;3
Aérea;Minas Gerais;El Salvador;Janeiro;2026;4
Aérea;Rio de Janeiro;El Salvador;Janeiro;2026;63
Aérea;São Paulo;El Salvador;Janeiro;2026;1
Aérea;São Paulo;El Salvador;Janeiro;2026;232
Aérea;Paraná;El Salvador;Janeiro;2026;3
Aérea;Santa Catarina;El Salvador;Janeiro;2026;16
Aérea;Rio Grande do Sul;El Salvador;Janeiro;2026;1
Aérea;Distrito Federal;El Salvador;Janeiro;2026;6
Terrestre;Paraná;El Salvador;Janeiro;2026;2
Terrestre;Santa Catarina;El Salvador;Janeiro;2026;1
Terrestre;Rio Grande do Sul;El Salvador;Janeiro;2026;3
Terrestre;Mato Grosso do Sul;El Salvador;Janeiro;2026;1
Marítima;Rio de Janeiro;El Salvador;Janeiro;2026;2
Aérea;Rio de Janeiro;Emirados Árabes Unidos;Janeiro;2026;27
Aérea;São Paulo;Emirados Árabes Unidos;Janeiro;2026;120
Aérea;Santa Catarina;Emirados Árabes Unidos;Janeiro;2026;1
Aérea;Amazonas;Equador;Janeiro;2026;10
Aérea;Pará;Equador;Janeiro;2026;12
Aérea;Rio Grande do Norte;Equador;Janeiro;2026;1
Aérea;Pernambuco;Equador;Janeiro;2026;2
Aérea;Alagoas;Equador;Janeiro;2026;3
Aérea;Bahia;Equador;Janeiro;2026;8
Aérea;Minas Gerais;Equador;Janeiro;2026;27
Aérea;Rio de Janeiro;Equador;Janeiro;2026;892
Aérea;São Paulo;Equador;Janeiro;2026;2
Aérea;São Paulo;Equador;Janeiro;2026;1217
Aérea;Paraná;Equador;Janeiro;2026;9
Aérea;Paraná;Equador;Janeiro;2026;31
Aérea;Santa Catarina;Equador;Janeiro;2026;104
Aérea;Rio Grande do Sul;Equador;Janeiro;2026;76
Aérea;Distrito Federal;Equador;Janeiro;2026;74
Terrestre;Acre;Equador;Janeiro;2026;14
Terrestre;Roraima;Equador;Janeiro;2026;1
Terrestre;Roraima;Equador;Janeiro;2026;7
Terrestre;Paraná;Equador;Janeiro;2026;39
Terrestre;Paraná;Equador;Janeiro;2026;91
Terrestre;Paraná;Equador;Janeiro;2026;2
Terrestre;Paraná;Equador;Janeiro;2026;2
Terrestre;Santa Catarina;Equador;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Equador;Janeiro;2026;6
Terrestre;Rio Grande do Sul;Equador;Janeiro;2026;2
Terrestre;Rio Grande do Sul;Equador;Janeiro;2026;4
Terrestre;Rio Grande do Sul;Equador;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Equador;Janeiro;2026;9
Terrestre;Mato Grosso do Sul;Equador;Janeiro;2026;13
Terrestre;Mato Grosso do Sul;Equador;Janeiro;2026;3
Terrestre;Mato Grosso;Equador;Janeiro;2026;1
Marítima;Rio de Janeiro;Equador;Janeiro;2026;15
Marítima;Santa Catarina;Equador;Janeiro;2026;5
Marítima;Santa Catarina;Equador;Janeiro;2026;19
Fluvial;Rio Grande do Sul;Equador;Janeiro;2026;1
Aérea;São Paulo;Eritréia;Janeiro;2026;2
Aérea;Pará;Eslováquia;Janeiro;2026;2
Aérea;Ceará;Eslováquia;Janeiro;2026;7
Aérea;Pernambuco;Eslováquia;Janeiro;2026;5
Aérea;Bahia;Eslováquia;Janeiro;2026;72
Aérea;Minas Gerais;Eslováquia;Janeiro;2026;1
Aérea;Rio de Janeiro;Eslováquia;Janeiro;2026;112
Aérea;São Paulo;Eslováquia;Janeiro;2026;7
Aérea;São Paulo;Eslováquia;Janeiro;2026;112
Aérea;Paraná;Eslováquia;Janeiro;2026;1
Aérea;Santa Catarina;Eslováquia;Janeiro;2026;9
Aérea;Rio Grande do Sul;Eslováquia;Janeiro;2026;3
Aérea;Distrito Federal;Eslováquia;Janeiro;2026;2
Terrestre;Amapá;Eslováquia;Janeiro;2026;1
Terrestre;Paraná;Eslováquia;Janeiro;2026;41
Terrestre;Paraná;Eslováquia;Janeiro;2026;84
Terrestre;Rio Grande do Sul;Eslováquia;Janeiro;2026;1
Fluvial;Pará;Eslováquia;Janeiro;2026;2
Aérea;Pará;Eslovênia;Janeiro;2026;1
Aérea;Ceará;Eslovênia;Janeiro;2026;27
Aérea;Pernambuco;Eslovênia;Janeiro;2026;4
Aérea;Alagoas;Eslovênia;Janeiro;2026;10
Aérea;Bahia;Eslovênia;Janeiro;2026;14
Aérea;Minas Gerais;Eslovênia;Janeiro;2026;2
Aérea;Rio de Janeiro;Eslovênia;Janeiro;2026;34
Aérea;São Paulo;Eslovênia;Janeiro;2026;6
Aérea;São Paulo;Eslovênia;Janeiro;2026;89
Aérea;Paraná;Eslovênia;Janeiro;2026;1
Aérea;Santa Catarina;Eslovênia;Janeiro;2026;1
Aérea;Rio Grande do Sul;Eslovênia;Janeiro;2026;1
Aérea;Distrito Federal;Eslovênia;Janeiro;2026;1
Terrestre;Paraná;Eslovênia;Janeiro;2026;1
Terrestre;Paraná;Eslovênia;Janeiro;2026;2
Marítima;Pernambuco;Eslovênia;Janeiro;2026;1
Marítima;Rio de Janeiro;Eslovênia;Janeiro;2026;27
Aérea;Amazonas;Espanha;Janeiro;2026;19
Aérea;Pará;Espanha;Janeiro;2026;37
Aérea;Ceará;Espanha;Janeiro;2026;315
Aérea;Rio Grande do Norte;Espanha;Janeiro;2026;133
Aérea;Pernambuco;Espanha;Janeiro;2026;9
Aérea;Pernambuco;Espanha;Janeiro;2026;473
Aérea;Alagoas;Espanha;Janeiro;2026;25
Aérea;Bahia;Espanha;Janeiro;2026;10
Aérea;Bahia;Espanha;Janeiro;2026;523
Aérea;Minas Gerais;Espanha;Janeiro;2026;43
Aérea;Rio de Janeiro;Espanha;Janeiro;2026;2
Aérea;Rio de Janeiro;Espanha;Janeiro;2026;2175
Aérea;São Paulo;Espanha;Janeiro;2026;246
Aérea;São Paulo;Espanha;Janeiro;2026;5763
Aérea;Paraná;Espanha;Janeiro;2026;13
Aérea;Paraná;Espanha;Janeiro;2026;22
Aérea;Santa Catarina;Espanha;Janeiro;2026;221
Aérea;Rio Grande do Sul;Espanha;Janeiro;2026;45
Aérea;Distrito Federal;Espanha;Janeiro;2026;150
Terrestre;Rondônia;Espanha;Janeiro;2026;4
Terrestre;Acre;Espanha;Janeiro;2026;4
Terrestre;Amazonas;Espanha;Janeiro;2026;13
Terrestre;Roraima;Espanha;Janeiro;2026;4
Terrestre;Roraima;Espanha;Janeiro;2026;6
Terrestre;Amapá;Espanha;Janeiro;2026;3
Terrestre;Paraná;Espanha;Janeiro;2026;577
Terrestre;Paraná;Espanha;Janeiro;2026;950
Terrestre;Paraná;Espanha;Janeiro;2026;5
Terrestre;Paraná;Espanha;Janeiro;2026;10
Terrestre;Santa Catarina;Espanha;Janeiro;2026;5
Terrestre;Santa Catarina;Espanha;Janeiro;2026;4
Terrestre;Rio Grande do Sul;Espanha;Janeiro;2026;34
Terrestre;Rio Grande do Sul;Espanha;Janeiro;2026;30
Terrestre;Rio Grande do Sul;Espanha;Janeiro;2026;4
Terrestre;Rio Grande do Sul;Espanha;Janeiro;2026;29
Terrestre;Rio Grande do Sul;Espanha;Janeiro;2026;14
Terrestre;Rio Grande do Sul;Espanha;Janeiro;2026;42
Terrestre;Mato Grosso do Sul;Espanha;Janeiro;2026;28
Terrestre;Mato Grosso do Sul;Espanha;Janeiro;2026;9
Terrestre;Mato Grosso;Espanha;Janeiro;2026;3
Marítima;Ceará;Espanha;Janeiro;2026;3
Marítima;Pernambuco;Espanha;Janeiro;2026;5
Marítima;Rio de Janeiro;Espanha;Janeiro;2026;28
Marítima;São Paulo;Espanha;Janeiro;2026;5
Marítima;São Paulo;Espanha;Janeiro;2026;1
Marítima;Santa Catarina;Espanha;Janeiro;2026;38
Marítima;Santa Catarina;Espanha;Janeiro;2026;24
Fluvial;Pará;Espanha;Janeiro;2026;13
Fluvial;Amapá;Espanha;Janeiro;2026;1
Fluvial;Rio Grande do Sul;Espanha;Janeiro;2026;5
Fluvial;Rio Grande do Sul;Espanha;Janeiro;2026;2
Aérea;Amazonas;Estados Unidos;Janeiro;2026;964
Aérea;Roraima;Estados Unidos;Janeiro;2026;3
Aérea;Pará;Estados Unidos;Janeiro;2026;195
Aérea;Ceará;Estados Unidos;Janeiro;2026;138
Aérea;Rio Grande do Norte;Estados Unidos;Janeiro;2026;5
Aérea;Paraíba;Estados Unidos;Janeiro;2026;2
Aérea;Pernambuco;Estados Unidos;Janeiro;2026;73
Aérea;Alagoas;Estados Unidos;Janeiro;2026;2
Aérea;Bahia;Estados Unidos;Janeiro;2026;12
Aérea;Bahia;Estados Unidos;Janeiro;2026;342
Aérea;Minas Gerais;Estados Unidos;Janeiro;2026;461
Aérea;Rio de Janeiro;Estados Unidos;Janeiro;2026;2
Aérea;Rio de Janeiro;Estados Unidos;Janeiro;2026;17822
Aérea;São Paulo;Estados Unidos;Janeiro;2026;775
Aérea;São Paulo;Estados Unidos;Janeiro;2026;26855
Aérea;São Paulo;Estados Unidos;Janeiro;2026;2
Aérea;Paraná;Estados Unidos;Janeiro;2026;18
Aérea;Paraná;Estados Unidos;Janeiro;2026;49
Aérea;Santa Catarina;Estados Unidos;Janeiro;2026;412
Aérea;Rio Grande do Sul;Estados Unidos;Janeiro;2026;674
Aérea;Distrito Federal;Estados Unidos;Janeiro;2026;1824
Terrestre;Rondônia;Estados Unidos;Janeiro;2026;2
Terrestre;Acre;Estados Unidos;Janeiro;2026;1
Terrestre;Acre;Estados Unidos;Janeiro;2026;1
Terrestre;Amazonas;Estados Unidos;Janeiro;2026;24
Terrestre;Roraima;Estados Unidos;Janeiro;2026;6
Terrestre;Amapá;Estados Unidos;Janeiro;2026;1
Terrestre;Paraná;Estados Unidos;Janeiro;2026;1
Terrestre;Paraná;Estados Unidos;Janeiro;2026;169
Terrestre;Paraná;Estados Unidos;Janeiro;2026;3178
Terrestre;Paraná;Estados Unidos;Janeiro;2026;9
Terrestre;Santa Catarina;Estados Unidos;Janeiro;2026;3
Terrestre;Santa Catarina;Estados Unidos;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Estados Unidos;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Estados Unidos;Janeiro;2026;36
Terrestre;Rio Grande do Sul;Estados Unidos;Janeiro;2026;16
Terrestre;Rio Grande do Sul;Estados Unidos;Janeiro;2026;7
Terrestre;Rio Grande do Sul;Estados Unidos;Janeiro;2026;23
Terrestre;Rio Grande do Sul;Estados Unidos;Janeiro;2026;9
Terrestre;Rio Grande do Sul;Estados Unidos;Janeiro;2026;24
Terrestre;Mato Grosso do Sul;Estados Unidos;Janeiro;2026;9
Terrestre;Mato Grosso do Sul;Estados Unidos;Janeiro;2026;2
Marítima;Ceará;Estados Unidos;Janeiro;2026;2
Marítima;Rio Grande do Norte;Estados Unidos;Janeiro;2026;1
Marítima;Pernambuco;Estados Unidos;Janeiro;2026;2
Marítima;Pernambuco;Estados Unidos;Janeiro;2026;9
Marítima;Rio de Janeiro;Estados Unidos;Janeiro;2026;51
Marítima;São Paulo;Estados Unidos;Janeiro;2026;20
Marítima;Santa Catarina;Estados Unidos;Janeiro;2026;37
Marítima;Santa Catarina;Estados Unidos;Janeiro;2026;748
Fluvial;Pará;Estados Unidos;Janeiro;2026;1666
Fluvial;Amapá;Estados Unidos;Janeiro;2026;198
Fluvial;Amapá;Estados Unidos;Janeiro;2026;1
Fluvial;Rio Grande do Sul;Estados Unidos;Janeiro;2026;2
Fluvial;Rio Grande do Sul;Estados Unidos;Janeiro;2026;1
Aérea;Amazonas;Estônia;Janeiro;2026;1
Aérea;Pará;Estônia;Janeiro;2026;2
Aérea;Ceará;Estônia;Janeiro;2026;4
Aérea;Pernambuco;Estônia;Janeiro;2026;1
Aérea;Bahia;Estônia;Janeiro;2026;5
Aérea;Minas Gerais;Estônia;Janeiro;2026;1
Aérea;Rio de Janeiro;Estônia;Janeiro;2026;23
Aérea;São Paulo;Estônia;Janeiro;2026;117
Aérea;Santa Catarina;Estônia;Janeiro;2026;4
Aérea;Rio Grande do Sul;Estônia;Janeiro;2026;1
Terrestre;Paraná;Estônia;Janeiro;2026;1
Terrestre;Paraná;Estônia;Janeiro;2026;9
Terrestre;Rio Grande do Sul;Estônia;Janeiro;2026;1
Aérea;São Paulo;Etiópia;Janeiro;2026;36
Fluvial;Pará;Etiópia;Janeiro;2026;3
Aérea;Rio de Janeiro;Fiji;Janeiro;2026;1
Aérea;Pará;Filipinas;Janeiro;2026;1
Aérea;Ceará;Filipinas;Janeiro;2026;1
Aérea;Bahia;Filipinas;Janeiro;2026;3
Aérea;Rio de Janeiro;Filipinas;Janeiro;2026;90
Aérea;São Paulo;Filipinas;Janeiro;2026;1
Aérea;São Paulo;Filipinas;Janeiro;2026;320
Aérea;Santa Catarina;Filipinas;Janeiro;2026;1
Aérea;Rio Grande do Sul;Filipinas;Janeiro;2026;2
Aérea;Distrito Federal;Filipinas;Janeiro;2026;1
Terrestre;Paraná;Filipinas;Janeiro;2026;1
Terrestre;Paraná;Filipinas;Janeiro;2026;10
Terrestre;Paraná;Filipinas;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Filipinas;Janeiro;2026;1
Terrestre;Rio Grande do Sul;Filipinas;Janeiro;2026;1
Terrestre;Mato Grosso do Sul;Filipinas;Janeiro;2026;1
Marítima;Ceará;Filipinas;Janeiro;2026;1
Marítima;Pernambuco;Filipinas;Janeiro;2026;2
Marítima;Rio de Janeiro;Filipinas;Janeiro;2026;56
Marítima;Rio de Janeiro;Filipinas;Janeiro;2026;1
Marítima;Santa Catarina;Filipinas;Janeiro;2026;16
Marítima;Santa Catarina;Filipinas;Janeiro;2026;36
Fluvial;Pará;Filipinas;Janeiro;2026;7
Aérea;Amazonas;Finlândia;Janeiro;2026;3
Aérea;Pará;Finlândia;Janeiro;2026;1
Aérea;Ceará;Finlândia;Janeiro;2026;24
Aérea;Rio Grande do Norte;Finlândia;Janeiro;2026;4
Aérea;Pernambuco;Finlândia;Janeiro;2026;4
Aérea;Bahia;Finlândia;Janeiro;2026;18
Aérea;Rio de Janeiro;Finlândia;Janeiro;2026;221
Aérea;São Paulo;Finlândia;Janeiro;2026;4
Aérea;São Paulo;Finlândia;Janeiro;2026;320
Aérea;Paraná;Finlândia;Janeiro;2026;4
Aérea;Santa Catarina;Finlândia;Janeiro;2026;17
Aérea;Rio Grande do Sul;Finlândia;Janeiro;2026;1
Aérea;Distrito Federal;Finlândia;Janeiro;2026;4
Terrestre;Amazonas;Finlândia;Janeiro;2026;2
Terrestre;Paraná;Finlândia;Janeiro;2026;7
Terrestre;Paraná;Finlândia;Janeiro;2026;32
Terrestre;Rio Grande do Sul;Finlândia;Janeiro;2026;7
Terrestre;Rio Grande do Sul;Finlândia;Janeiro;2026;1
Marítima;Rio de Janeiro;Finlândia;Janeiro;2026;3
Marítima;Santa Catarina;Finlândia;Janeiro;2026;1
Aérea;Amazonas;França;Janeiro;2026;65
Aérea;Pará;França;Janeiro;2026;641
Aérea;Ceará;França;Janeiro;2026;1105
Aérea;Rio Grande do Norte;França;Janeiro;2026;134
Aérea;Pernambuco;França;Janeiro;2026;1
Aérea;Pernambuco;França;Janeiro;2026;325
